Time,x,y,z
1.7866285406073344e+18,-209968550.23871294,22767175198.584976,-356072311.9636409
1.7866285406123346e+18,-210625254.3450689,22872944218.205708,-357606668.146873
1.7866285406173345e+18,-211276369.2898145,22978958329.095837,-359143001.7251595
1.7866285406223345e+18,-211922298.89567518,23085217539.84428,-360681344.72725177
1.7866285406273344e+18,-212563516.42604467,23191727312.27992,-362221795.1576614
1.7866285406323346e+18,-213200424.50606835,23298476748.6548,-363764213.586443
1.7866285406373345e+18,-213833544.32317543,23405471309.850105,-365308705.6538778
1.7866285406423345e+18,-214463374.6956407,23512711002.744118,-366855308.3470149
1.7866285406473344e+18,-215090447.0172003,23620201336.346607,-368404154.9421945
1.7866285406523346e+18,-215715190.18838584,23727931308.486713,-369955165.6926593
1.7866285406573345e+18,-216338110.61021093,23835906425.54567,-371508518.9807787
1.7866285406623345e+18,-216959652.65995207,23944126689.514244,-373064311.0710127
1.7866285406673344e+18,-217580265.4293195,24052597655.43638,-374622668.72077125
1.7866285406723346e+18,-218200227.0263017,24161308217.527596,-376183429.3951585
1.7866285406773345e+18,-218819754.92934546,24270263929.42518,-377746705.418551
1.7866285406823345e+18,-219438914.26857287,24379464790.03242,-379312611.05233526
1.7866285406873344e+18,-220057796.79409552,24488916401.45926,-380881377.61442333
1.7866285406923346e+18,-220676445.43844354,24598607554.693665,-382452990.769763
1.7866285406973345e+18,-221295036.74200043,24708543851.875374,-384027665.4620555
1.7866285407023345e+18,-221913759.0592362,24818725291.49045,-385605517.19505584
1.7866285407073344e+18,-222532898.11559045,24929157525.98594,-387186715.3963512
1.7866285407123346e+18,-223152712.5398143,25039829245.884216,-388771164.90272814
1.7866285407173345e+18,-223773612.731679,25150746103.030327,-390358994.39921445
1.7866285407223345e+18,-224396041.29112455,25261908094.70633,-391950225.0972485
1.7866285407273344e+18,-225020537.00016338,25373320921.286785,-393544938.2948868
1.7866285407323346e+18,-225647570.6161479,25484973169.559402,-395142966.69541204
1.7866285407373345e+18,-226277707.19224653,25596870537.55631,-396744386.1602617
1.7866285407423345e+18,-226911488.25021455,25709013018.083317,-398349176.3719625
1.7866285407473344e+18,-227549507.29381475,25821406356.946976,-399957384.6570417
1.7866285407523346e+18,-228192263.3378844,25934039035.73032,-401568806.7924426
1.7866285407573345e+18,-228840341.2917722,26046916797.957073,-403183482.4008907
1.7866285407623345e+18,-229494280.7680466,26160039631.95679,-404801363.0469678
1.7866285407673344e+18,-230154639.44760892,26273413329.824425,-406422481.93978894
1.7866285407723346e+18,-230821839.12948632,26387026269.92096,-408046628.39393264
1.7866285407773345e+18,-231496345.74865308,26500884244.78837,-409673847.4171024
1.7866285407823345e+18,-232178521.0980643,26614987243.852924,-411304104.70889395
1.7866285407873344e+18,-232868690.5967525,26729341113.004417,-412937450.8633694
1.7866285407923346e+18,-233567014.81217718,26843934135.56673,-414573692.64305663
1.7866285407973345e+18,-234273721.1576393,26958772159.950893,-416212896.79401773
1.7866285408023345e+18,-234988965.729745,27073855180.953487,-417855049.98183984
1.7866285408073344e+18,-235712863.59051648,27189189100.714603,-419500238.09488577
1.7866285408123346e+18,-236445306.24601203,27304762110.45993,-421148311.7399693
1.7866285408173345e+18,-237186247.7072613,27420580117.90848,-422799359.07123893
1.7866285408223345e+18,-237935648.5081127,27536643124.753002,-424453353.5652932
1.7866285408273344e+18,-238693559.85998923,27652957086.0456,-426110343.3770827
