Time,x,y,z
1787287651906931712.000000,5.452825,-0.014205,-2.665604
1787287651911931648.000000,5.457825,-0.005329,-2.669280
1787287651916931840.000000,5.462826,-0.005786,-2.663063
1787287651921931776.000000,5.467826,-0.013102,-2.665043
1787287651926931712.000000,5.472825,-0.018451,-2.669797
1787287651931931648.000000,5.477825,-0.011316,-2.667483
1787287651936931840.000000,5.482826,-0.009177,-2.669102
1787287651941931776.000000,5.487826,-0.009736,-2.664932
1787287651946931712.000000,5.492825,-0.005393,-2.666734
1787287651951931648.000000,5.497825,-0.008982,-2.655798
1787287651956931840.000000,5.502826,-0.002896,-2.659720
1787287651961931776.000000,5.507826,0.002702,-2.664361
1787287651966931712.000000,5.512825,-0.004742,-2.658977
1787287651971931648.000000,5.517825,-0.020220,-2.670644
1787287651976931840.000000,5.522826,-0.016169,-2.668353
1787287651981931776.000000,5.527826,-0.003992,-2.670312
1787287651986931712.000000,5.532825,0.006087,-2.666991
1787287651991931648.000000,5.537825,0.010592,-2.671290
1787287651996931840.000000,5.542826,0.012184,-2.661888
1787287652001931776.000000,5.547826,-0.009105,-2.668994
1787287652006931712.000000,5.552825,-0.031520,-2.671138
1787287652011931648.000000,5.557825,-0.013679,-2.678803
1787287652016931840.000000,5.562826,-0.040376,-2.666659
1787287652021931776.000000,5.567826,-0.010294,-2.678878
1787287652026931712.000000,5.572825,0.006878,-2.660409
